ID,DEFAULT,SECTOR,SUBSECTOR,O1000,O1200,O6000,P1000,P3000,P5000,N1000,N1100,N1300,N3000,N3200,N3300,M0000,M1100,M1200,M1300,M2200,M2300,M2400,CONTRACT_SUM,CONTRACT_TYPE,CONTRACT_SUBTYPE,DIM_DENOM_DEV_ID,MODE,FREQ,UK,PH,KKV,EXPOSURE,SIZE_CAT,EXPSHARE,DUR,ENTITY,MONTH,DAY
14686,1,CC,D,25426.0,0.0,1226.0,9106.0,11224.0,9477.0,31401.0,3036.0,0.0,5629.0,4308.0,1164.0,37096.0,0,6589.0,0.0,29449,0,491.0,4824452,C,G,C,C,F,6.18,2.0,1.0,3140036.0,kat1,0.0,5.0,entity21,6,6
14687,0,BJ,G,114781.0,0.0,2794.0,7950.0,7778.0,7044.0,36474.0,299.0,0.0,26184.0,12979.0,12317.0,61400.0,0,55263.0,0.0,184,0,4491.0,20854197,C,C,C,G,F,3.8961,2.0,1.0,11929738.0,kat3,0.0,5.0,entity3,5,18
14688,0,BQ,C,5148.0,0.0,398.0,-7864.0,-7979.0,-8069.0,-4974.0,3007.0,0.0,10970.0,7812.0,431.0,6900.0,0,2762.0,0.0,3302,0,850.0,7816349,C,C,C,G,F,3.1997,2.0,1.0,4183482.0,kat2,0.0,10.8,entity2,6,6
14689,0,BI,E,452161.0,0.0,1285.0,965.0,130.0,128.0,2160.0,2949.0,0.0,27519.0,15284.0,10968.0,29964.0,0,8134.0,0.0,3303,0,3381.0,2938544,A,D,C,J,C,7.1832,2.0,1.0,2764524.0,kat3,0.0,3.0,entity12,6,8
14690,0,CA,C,41323.0,0.0,11121.0,2138.0,172.0,129.0,128745.0,2973.0,0.0,46685.0,10366.0,36539.0,177374.0,0,148755.0,0.0,6147,0,270.0,12089528,C,C,C,P,F,7.4515,2.0,1.0,7316654.0,kat3,0.0,4.9,entity38,6,8
14691,0,BJ,D,6652.0,0.0,210.0,-3111.0,-3355.0,-3252.0,-1323.0,3032.0,0.0,11842.0,2519.0,9077.0,15474.0,0,10598.0,0.0,43,0,185.0,1589379,C,D,C,F,F,4.2682,2.0,1.0,761375.0,kat2,0.0,3.0,entity14,5,30
14692,0,BJ,G,235401.0,0.0,1584.0,2255.0,489.0,27.0,41730.0,3010.0,0.0,141188.0,29527.0,109547.0,176563.0,85,81837.0,0.0,6911,0,1085.0,9923428,C,D,C,L,B,2.4856,2.0,1.0,8712617.0,kat2,0.0,2.0,entity14,6,2
14693,0,AT,C,476416.0,0.0,11352.0,34953.0,27909.0,24262.0,134311.0,5998.0,0.0,151207.0,69923.0,73668.0,299956.0,23,120326.0,0.0,118216,0,24109.0,195090,A,C,B,J,C,3.1742,2.0,1.0,32812198.0,kat5,0.0,1.0,entity16,6,7
14694,0,BC,E,361505.0,0.0,23611.0,36400.0,35536.0,32439.0,137028.0,17709.0,0.0,225068.0,15771.0,214047.0,367533.0,0,192939.0,0.0,99283,0,62552.0,12544091,C,G,C,P,F,6.52,2.0,1.0,9298512.0,kat4,0.0,4.9,entity16,6,8
14695,0,BJ,K,30595.0,0.0,152.0,679.0,250.0,212.0,5568.0,2986.0,0.0,14550.0,0.0,15104.0,19571.0,0,40.0,2960.0,571,0,2283.0,2543901,C,D,C,F,B,8.2955,2.0,1.0,1265835.0,kat1,0.0,3.0,entity12,6,8
14696,0,AH,C,18081.0,0.0,2201.0,8994.0,8841.0,8181.0,18209.0,9995.0,0.0,18192.0,10258.0,5746.0,34734.0,0,30190.0,0.0,208,0,4923.0,21960589,C,C,C,F,B,2.9613,2.0,1.0,8891353.0,kat1,0.0,2.5,entity12,6,8
14697,0,CF,C,185263.0,0.0,8386.0,50172.0,46842.0,44212.0,217063.0,2948.0,0.0,36238.0,0.0,35401.0,253707.0,192,130763.0,0.0,132651,0,618.0,23079813,A,C,C,L,B,4.1061,2.0,1.0,2327637.0,kat3,0.0,1.0,entity2,5,31
14698,0,CI,E,261056.0,0.0,11867.0,8803.0,8517.0,3708.0,17468.0,3074.0,0.0,56533.0,3573.0,54401.0,76744.0,239,51948.0,0.0,17264,0,768.0,2760923,C,G,C,C,F,7.8384,2.0,1.0,0.0,kat4,0.0,3.0,entity13,6,9
14699,0,CP,G,62735.0,0.0,54.0,-139278.0,-132185.0,-131514.0,-123144.0,3030.0,0.0,311229.0,283637.0,18311.0,177155.0,0,47615.0,0.0,17661,0,77483.0,230535948,C,C,C,J,F,4.0465,1.0,1.0,209624144.0,kat1,0.0,1.3,entity76,6,8
14700,0,AT,D,2303468.0,2277137.0,35078.0,80695.0,60938.0,58633.0,359898.0,90096.0,921.0,890099.0,476003.0,428429.0,1321602.0,59021,477713.0,0.0,238504,0,6557.0,89505,C,G,B,P,F,1.9,2.0,1.0,18948665.0,kat6,97.1,5.0,entity18,6,9
14701,0,BJ,F,164177.0,0.0,5642.0,18884.0,24112.0,20636.0,107611.0,3040.0,460.0,54448.0,0.0,55737.0,171796.0,40,18668.0,744.0,108301,0,6095.0,19798381,A,C,C,L,B,2.466,2.0,1.0,1183411.0,kat5,0.0,1.0,entity2,5,25
14702,0,BQ,E,126849.0,0.0,5346.0,4237.0,3170.0,2909.0,13649.0,3066.0,0.0,60885.0,33455.0,27742.0,74048.0,166,30932.0,0.0,2118,0,11834.0,5317099,A,C,C,L,B,4.1089,2.0,1.0,1611958.0,kat4,0.0,1.0,entity2,5,25
14703,0,AV,E,145157.0,0.0,6783.0,46654.0,43872.0,44095.0,154337.0,2952.0,0.0,151147.0,127239.0,21496.0,310014.0,0,219465.0,0.0,12835,0,15469.0,192806,C,C,B,I,F,3.4638,2.0,1.0,34488060.0,kat4,0.0,10.0,entity73,6,12
14704,0,CC,D,61088.0,0.0,228.0,5525.0,5581.0,4367.0,15729.0,3004.0,7667.0,21322.0,0.0,21259.0,35564.0,0,6443.0,0.0,21210,0,8909.0,1898577,B,D,C,L,B,2.6972,2.0,1.0,2078137.0,kat2,0.0,0.0,entity38,6,12
14705,0,AQ,I,65011.0,0.0,3482.0,-3837.0,-4244.0,-4409.0,30927.0,3005.0,0.0,6791.0,2301.0,4365.0,38385.0,646,20965.0,0.0,7065,0,6700.0,4196578,C,C,C,G,B,4.7266,2.0,1.0,2014941.0,kat3,0.0,3.0,entity69,5,23
14706,0,CZ,D,25636.0,0.0,636.0,1587.0,984.0,948.0,27832.0,19193.0,0.0,55504.0,39727.0,14785.0,82729.0,0,20344.0,0.0,5302,0,124.0,7035588,A,D,C,L,B,4.0741,2.0,1.0,6082101.0,kat2,0.0,1.0,entity46,6,9
14707,0,CQ,K,246366.0,0.0,4568.0,4849.0,2051.0,1900.0,6543.0,2942.0,0.0,44393.0,11222.0,34781.0,52922.0,0,28582.0,0.0,9317,0,15067.0,11089552,C,G,C,C,F,5.5881,2.0,1.0,7624807.0,kat5,0.0,5.9,entity16,6,12
14708,1,BJ,C,121880.0,0.0,808.0,1131.0,600.0,358.0,6704.0,2953.0,0.0,53200.0,0.0,54647.0,60561.0,0,7150.0,0.0,564,0,393.0,10101548,A,D,C,D,C,3.933,2.0,1.0,9153597.0,kat4,0.0,1.0,entity84,6,13
14709,0,BI,F,351968.0,0.0,1050.0,7745.0,5993.0,5182.0,39439.0,7984.0,0.0,80015.0,0.0,81882.0,121941.0,0,4045.0,0.0,6914,0,9389.0,49281426,A,C,C,L,B,3.0929,2.0,1.0,9055061.0,kat4,0.0,1.0,entity2,6,1
14710,1,BJ,K,12163.0,0.0,1173.0,298.0,283.0,254.0,5602.0,2947.0,0.0,7883.0,2840.0,4882.0,13858.0,0,8954.0,0.0,3714,0,671.0,3296755,C,G,C,H,F,2.3853,2.0,1.0,1611311.0,kat1,0.0,5.1,entity10,6,13
14711,0,BG,D,94477.0,0.0,2900.0,8655.0,8073.0,7533.0,19743.0,2926.0,0.0,14512.0,1691.0,12908.0,35335.0,0,4512.0,0.0,18329,0,10115.0,5895760,A,C,C,L,H,3.944,2.0,1.0,534818.0,kat3,0.0,1.0,entity24,6,12
14712,0,CC,D,311830.0,0.0,5646.0,49189.0,56096.0,51951.0,172998.0,2932.0,0.0,262556.0,4151.0,263753.0,456190.0,0,4139.0,0.0,337424,0,98819.0,35450614,A,C,C,L,B,4.1061,2.0,1.0,4108716.0,kat3,0.0,1.0,entity2,6,7
14713,0,BB,B,91274.0,0.0,10061.0,6839.0,7271.0,6593.0,83077.0,2926.0,0.0,31268.0,0.0,31007.0,110255.0,455,0.0,65686.0,37628,0,7132.0,18839926,A,C,C,L,B,4.1061,2.0,1.0,1195099.0,kat4,0.0,1.0,entity2,6,9
14714,0,CA,C,312844.0,0.0,23746.0,198922.0,188795.0,175954.0,667839.0,13157.0,49201.0,182486.0,75512.0,103166.0,874552.0,10,764448.0,0.0,52205,0,46326.0,697232,C,D,B,F,B,2.1975,2.0,1.0,45102980.0,kat3,0.0,5.2,entity38,6,8
14715,0,CI,E,256482.0,0.0,6487.0,6907.0,4638.0,1361.0,59897.0,7529.0,0.0,91242.0,8384.0,82543.0,150920.0,38,29214.0,0.0,67880,0,14730.0,6890191,C,G,C,C,F,8.8357,2.0,1.0,0.0,kat3,0.0,4.0,entity9,6,14
14716,0,BJ,I,142039.0,0.0,582.0,14373.0,12015.0,11756.0,15795.0,32.0,0.0,18842.0,0.0,18689.0,35606.0,0,13174.0,2307.0,2877,0,8225.0,8130868,C,G,C,P,F,3.3306,2.0,1.0,5111626.0,kat2,0.0,5.0,entity18,6,1
14717,0,CP,G,43346.0,0.0,1405.0,2764.0,2521.0,2404.0,9933.0,3017.0,0.0,8311.0,0.0,8253.0,18677.0,0,10518.0,0.0,249,0,6824.0,8205908,A,C,C,L,B,4.1061,2.0,1.0,993265.0,kat1,0.0,1.0,entity2,5,24
14718,0,BJ,C,188429.0,0.0,747.0,1066.0,557.0,208.0,8079.0,3012.0,0.0,25647.0,0.0,25378.0,32946.0,0,6358.0,0.0,817,0,709.0,15958781,A,C,C,L,B,4.1061,2.0,1.0,4372750.0,kat3,0.0,1.0,entity2,6,8
14719,0,BJ,K,86082.0,0.0,928.0,604.0,441.0,281.0,11558.0,9.0,0.0,35773.0,1624.0,35258.0,50131.0,0,11571.0,0.0,20933,0,2301.0,14084144,A,D,C,D,C,3.89,2.0,1.0,13030625.0,kat2,0.0,1.0,entity51,6,15
14720,0,BI,I,348077.0,0.0,5914.0,42221.0,38418.0,36387.0,75980.0,3031.0,0.0,178919.0,0.0,196238.0,281519.0,0,23857.0,0.0,216483,0,15078.0,29853843,A,C,C,L,B,11.07,2.0,1.0,27480034.0,kat3,0.0,1.0,entity1,6,15
14721,0,BG,D,246689.0,0.0,5319.0,87088.0,85865.0,82866.0,99430.0,13.0,0.0,30340.0,6124.0,22748.0,139725.0,0,18086.0,0.0,91438,0,30882.0,5282511,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat4,0.0,5.0,entity13,6,15
14722,0,CZ,C,154752.0,0.0,512.0,997.0,657.0,616.0,7851.0,3074.0,0.0,11549.0,1769.0,10945.0,19630.0,0,2927.0,0.0,4397,0,1881.0,14619096,A,C,C,L,C,5.819,2.0,1.0,6331225.0,kat2,0.0,1.0,entity25,6,15
14723,0,BE,D,35537.0,0.0,2433.0,3181.0,3055.0,2827.0,52908.0,3038.0,0.0,7692.0,4487.0,3101.0,60562.0,1,43252.0,0.0,2782,0,16721.0,4719010,C,G,C,F,F,2.434,2.0,1.0,3270395.0,kat2,0.0,4.1,entity34,6,1
14724,0,AC,C,28297.0,0.0,4124.0,3967.0,3939.0,3609.0,36072.0,2951.0,276.0,6078.0,1933.0,3992.0,63775.0,0,55284.0,0.0,2469,0,6296.0,5897967,A,D,C,J,C,3.6393,2.0,1.0,9664371.0,kat2,0.0,,entity12,6,16
14725,0,BG,K,42138.0,0.0,1667.0,7855.0,7500.0,7293.0,12139.0,2972.0,0.0,10945.0,5191.0,6631.0,23838.0,0,15454.0,0.0,5245,0,3215.0,4102709,A,D,C,L,B,4.0829,2.0,1.0,3044114.0,kat3,0.0,1.0,entity102,6,15
14726,0,BQ,E,2103131.0,2706.0,46880.0,49549.0,44014.0,41607.0,408001.0,10025.0,423925.0,1002149.0,464066.0,616762.0,1464076.0,17712,1036443.0,903.0,78617,0,110972.0,100976567,C,D,C,I,F,2.7058,2.0,1.0,74161612.0,kat6,0.1,5.0,entity1,6,14
14727,0,BK,F,11510.0,0.0,245.0,4970.0,4884.0,4460.0,13174.0,2983.0,0.0,700.0,0.0,705.0,12860.0,0,230.0,0.0,12115,0,700.0,996071,A,D,C,J,C,5.3928,2.0,1.0,949549.0,kat1,0.0,3.0,entity12,6,19
14728,0,DA,B,29913.0,0.0,2164.0,-1708.0,-2083.0,-2044.0,3040.0,2992.0,0.0,37124.0,5489.0,30699.0,38484.0,0,12338.0,0.0,1060,0,23121.0,6664044,C,G,C,C,F,5.7799,2.0,1.0,0.0,kat3,0.0,5.0,entity9,6,19
14729,0,BJ,G,94342.0,0.0,676.0,4405.0,4248.0,4093.0,7629.0,3039.0,0.0,7699.0,1233.0,6307.0,15475.0,0,2420.0,0.0,4525,0,4201.0,5022369,A,D,C,D,C,4.0413,2.0,1.0,5018232.0,kat2,0.0,1.0,entity59,6,14
14730,0,CD,D,16052.0,0.0,423.0,952.0,948.0,857.0,21652.0,92.0,0.0,9101.0,0.0,10199.0,32894.0,7,19848.0,0.0,175,0,6472.0,2046926,A,D,C,L,H,4.1348,2.0,1.0,627436.0,kat2,0.0,1.0,entity104,6,19
14731,0,BV,B,303713.0,0.0,6722.0,87861.0,86422.0,83568.0,87813.0,2931.0,0.0,18448.0,0.0,17536.0,122753.0,0,41156.0,0.0,45969,0,7171.0,19724535,A,D,C,G,B,1.5581,2.0,1.0,9696043.0,kat5,0.0,1.0,entity3,6,16
14732,0,BG,D,55233.0,0.0,2734.0,1604.0,1362.0,1262.0,14157.0,2936.0,0.0,45966.0,0.0,43656.0,58208.0,0,3485.0,0.0,19230,0,782.0,15607585,A,C,C,L,B,4.1102,2.0,1.0,1682143.0,kat3,0.0,1.0,entity2,6,13
14733,0,BE,D,123719.0,0.0,1794.0,647.0,612.0,407.0,11471.0,3031.0,0.0,60905.0,0.0,60926.0,73235.0,0,3401.0,0.0,39515,0,151.0,7671448,A,C,C,L,B,1.6401,2.0,1.0,494059.0,kat4,0.0,1.0,entity2,5,29
14734,1,BZ,D,18441.0,0.0,3539.0,3394.0,2914.0,2583.0,36260.0,510.0,0.0,13166.0,10828.0,1584.0,49955.0,0,15194.0,0.0,32468,0,3109.0,2802272,C,G,C,P,F,9.3086,2.0,1.0,1686598.0,kat2,0.0,5.1,entity10,6,20
14735,1,DA,B,37144.0,0.0,2798.0,-6127.0,-6152.0,-6132.0,6548.0,3034.0,0.0,15185.0,9083.0,5222.0,20499.0,0,9361.0,0.0,10064,0,1548.0,10094825,A,C,C,D,C,3.7215,2.0,1.0,8340704.0,kat3,0.0,1.0,entity30,6,19
14736,0,BG,E,21882.0,0.0,207.0,4863.0,4712.0,4537.0,-117.0,4058.0,0.0,8855.0,6540.0,2543.0,8967.0,0,494.0,0.0,7653,0,711.0,8046140,C,C,C,G,B,4.9802,2.0,1.0,3023589.0,kat2,0.0,2.5,entity65,6,14
14737,0,AO,C,28288.0,0.0,228.0,-376.0,-413.0,-469.0,6123.0,3015.0,0.0,4441.0,0.0,4309.0,9555.0,0,825.0,145.0,1123,0,52.0,994839,A,C,C,L,C,15.5035,2.0,1.0,22010.0,kat2,0.0,1.0,entity16,6,19
14738,0,AD,C,93738.0,0.0,19195.0,10770.0,9869.0,9429.0,245044.0,5057.0,136751.0,99391.0,74568.0,26185.0,379030.0,341,212319.0,0.0,21907,0,8972.0,2990277,C,C,C,L,C,6.2112,2.0,1.0,227008.0,kat4,0.0,1.0,entity16,6,19
14739,0,BV,B,22646.0,0.0,4888.0,12311.0,9210.0,8184.0,38679.0,6468.0,0.0,116163.0,33761.0,93146.0,171722.0,4514,138681.0,0.0,5633,0,10123.0,24416352,A,C,C,J,C,2.6071,2.0,1.0,23465028.0,kat3,0.0,1.0,entity2,6,19
14740,0,CA,C,61870.0,0.0,6986.0,41626.0,30462.0,30193.0,303254.0,48847.0,0.0,354392.0,303247.0,55991.0,657725.0,0,462395.0,0.0,193961,0,5326.0,100520524,C,C,C,I,F,2.2999,1.0,1.0,179178153.0,kat1,0.0,13.9,entity19,6,20
14741,0,DA,B,60506.0,0.0,2254.0,1288.0,955.0,947.0,11327.0,3038.0,0.0,18333.0,7057.0,9786.0,28662.0,0,8599.0,0.0,5648,0,7106.0,4777908,C,G,C,H,F,2.3853,2.0,1.0,2463219.0,kat3,0.0,5.1,entity10,6,21
14742,0,AY,C,266701.0,0.0,3674.0,63986.0,64500.0,60023.0,91980.0,2944.0,0.0,256041.0,203356.0,63918.0,354304.0,0,231995.0,0.0,53733,0,40537.0,36252610,A,C,C,L,B,3.8911,2.0,1.0,29152105.0,kat6,0.0,2.1,entity31,6,20
14743,0,CD,C,23324.0,0.0,1268.0,4776.0,4828.0,4424.0,18408.0,2971.0,0.0,5849.0,0.0,5813.0,22852.0,0,10991.0,0.0,1116,0,12382.0,998779,A,C,C,L,C,2.3824,2.0,1.0,628364.0,kat2,0.0,1.0,entity16,6,20
14744,0,AB,I,7604.0,0.0,864.0,-3652.0,-3527.0,-3688.0,-699.0,3069.0,0.0,4921.0,2505.0,2383.0,4346.0,0,3523.0,0.0,390,0,390.0,1207684,C,G,C,P,F,18.9576,2.0,1.0,980496.0,kat2,0.0,5.7,entity16,6,21
14745,0,AN,C,570381.0,0.0,35070.0,95573.0,92185.0,91434.0,555773.0,3066.0,0.0,73690.0,2980.0,70474.0,814221.0,1936,616534.0,0.0,66603,0,95231.0,13921,C,G,B,B,F,,,,,kat5,0.0,4.1,entity15,6,15
14746,0,BK,F,666976.0,0.0,8356.0,9683.0,5144.0,3858.0,76539.0,3039.0,0.0,243075.0,43976.0,193558.0,320303.0,1467,53725.0,0.0,212238,0,5086.0,74296123,A,C,C,L,B,4.1061,2.0,1.0,23384339.0,kat5,0.0,1.0,entity2,6,20
14747,0,CC,D,9831.0,0.0,11.0,649.0,553.0,496.0,3054.0,28.0,0.0,2608.0,0.0,2560.0,5697.0,0,2469.0,0.0,2439,0,847.0,2729802,C,G,C,P,F,4.4547,2.0,1.0,2143382.0,kat1,0.0,2.1,entity10,6,23
14748,0,BK,F,69997.0,0.0,3445.0,3058.0,1500.0,1517.0,15909.0,32.0,0.0,31532.0,917.0,32132.0,49405.0,26,16706.0,0.0,22677,0,9686.0,4850914,A,C,C,D,C,6.0929,2.0,1.0,4162510.0,kat2,0.0,1.0,entity31,6,22
14749,1,AQ,H,104873.0,0.0,19835.0,3495.0,630.0,426.0,4661.0,3056.0,0.0,111737.0,38486.0,63248.0,114626.0,0,94104.0,0.0,9301,0,4665.0,14561957,C,G,C,C,F,5.9926,2.0,1.0,0.0,kat3,0.0,5.0,entity13,6,22
14750,0,CW,B,1179367.0,0.0,18900.0,9072.0,8808.0,6552.0,92572.0,15798.0,0.0,88316.0,82266.0,6109.0,176926.0,32946,91839.0,4094.0,22889,0,16500.0,10603249,C,G,C,C,F,7.4316,2.0,1.0,0.0,kat1,0.0,4.0,entity13,6,22
14751,0,BI,D,682122.0,0.0,12450.0,33897.0,32659.0,31595.0,133446.0,5347.0,5475.0,86067.0,35233.0,50611.0,235490.0,0,103422.0,0.0,21363,0,90416.0,84075345,C,G,C,C,E,1.9917,2.0,1.0,0.0,kat3,0.0,4.5,entity13,6,9
14752,0,AB,H,785951.0,0.0,,41953.0,33088.0,29937.0,623932.0,177562.0,141695.0,348269.0,14959.0,322561.0,952236.0,0,284813.0,0.0,68784,0,81149.0,310378448,C,C,C,F,F,0.4729,2.0,2.0,81210066.0,kat5,0.0,1.3,entity14,6,19
14753,0,BG,K,8097.0,0.0,319.0,214.0,197.0,202.0,5204.0,58.0,0.0,2209.0,0.0,2346.0,7471.0,0,3924.0,0.0,3430,0,152.0,4996133,A,D,C,L,B,4.1552,2.0,1.0,3538833.0,kat2,0.0,1.0,entity85,6,16
14754,0,BJ,D,725180.0,0.0,5747.0,49078.0,46815.0,45043.0,95213.0,512.0,0.0,36473.0,9809.0,26996.0,126382.0,0,57926.0,0.0,28581,0,23912.0,17967365,A,C,C,L,B,2.4805,2.0,1.0,1123561.0,kat4,0.0,1.0,entity2,5,10
14755,0,CI,C,13863.0,0.0,3092.0,1965.0,1902.0,1830.0,7457.0,3011.0,0.0,14402.0,9117.0,5774.0,21562.0,0,16450.0,0.0,4541,0,582.0,7385025,C,G,C,P,F,3.6048,2.0,1.0,2995285.0,kat1,0.0,3.1,entity12,6,23
14756,1,AN,D,136305.0,0.0,2893.0,20673.0,20238.0,18882.0,35011.0,2992.0,0.0,11106.0,4499.0,7098.0,45493.0,0,25044.0,0.0,7133,0,13603.0,8017849,C,G,C,P,F,4.3507,2.0,1.0,4828245.0,kat3,0.0,2.1,entity10,6,23
14757,0,CA,C,541629.0,0.0,14274.0,81653.0,38689.0,34208.0,209654.0,2970.0,0.0,2278897.0,1981292.0,223234.0,2428513.0,0,1946918.0,0.0,159369,0,102858.0,1613670266,C,C,C,M,H,2.8561,1.0,1.0,1170326287.0,kat1,0.0,10.0,entity19,6,21
14758,0,CC,C,7918.0,0.0,230.0,2622.0,3431.0,2797.0,73539.0,69469.0,0.0,73314.0,0.0,74002.0,153550.0,2857,10.0,0.0,2202,0,144060.0,70409636,A,C,C,F,F,1.8083,2.0,1.0,24004958.0,kat2,0.0,1.0,entity14,6,23
14759,0,CA,E,430175.0,0.0,188.0,126545.0,114162.0,99064.0,312945.0,2956.0,0.0,309526.0,0.0,307908.0,794809.0,0,406.0,0.0,30845,0,15578.0,45285032,A,D,C,L,B,3.4366,2.0,1.0,33657575.0,kat1,0.0,,entity47,6,26
14760,0,BQ,C,36993.0,0.0,1120.0,-2247.0,-2216.0,-2385.0,3363.0,6054.0,0.0,41887.0,14234.0,27372.0,47301.0,0,11125.0,0.0,28023,0,5653.0,3982514,C,G,C,P,F,5.8724,2.0,1.0,3215610.0,kat2,0.0,5.8,entity16,6,23
14761,0,CC,D,82135.0,0.0,3653.0,8888.0,10127.0,10995.0,44599.0,3040.0,0.0,74007.0,9487.0,64573.0,122701.0,0,18180.0,45146.0,27273,0,1614.0,7138806,C,G,C,F,F,8.574,2.0,1.0,4958980.0,kat2,0.0,4.0,entity34,6,15
14762,0,BJ,E,188194.0,0.0,561.0,3208.0,2134.0,1672.0,51517.0,7019.0,0.0,47831.0,0.0,46272.0,98320.0,0,41381.0,6059.0,3973,0,40800.0,10013194,D,A,C,G,B,,2.0,1.0,1967893.0,kat2,0.0,1.2,entity2,6,8
14763,0,BK,F,29952.0,0.0,2363.0,2897.0,2845.0,2915.0,24746.0,63.0,0.0,6222.0,4173.0,1972.0,35071.0,0,14899.0,0.0,2669,0,13843.0,5861312,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat2,0.0,5.3,entity13,3,3
14764,0,CC,D,54550.0,0.0,1746.0,4414.0,3981.0,3808.0,21820.0,2929.0,0.0,13346.0,6662.0,5776.0,35250.0,0,3834.0,0.0,15772,0,14362.0,4979587,A,C,C,L,C,3.083,2.0,2.0,2197150.0,kat1,0.0,1.0,entity25,6,26
14765,0,BZ,D,115189.0,0.0,1934.0,-1104.0,-1277.0,-1582.0,17233.0,5989.0,5904.0,8578.0,1820.0,6780.0,29018.0,0,9121.0,4933.0,9025,0,671.0,2927635,A,C,C,L,B,1.227,2.0,1.0,177051.0,kat2,0.0,1.0,entity2,6,15
14766,0,BJ,I,156179.0,0.0,249.0,3578.0,3606.0,3248.0,27789.0,1012.0,0.0,34258.0,0.0,33193.0,59887.0,0,992.0,0.0,42885,0,8931.0,24207740,A,C,C,L,B,4.1061,2.0,1.0,7320242.0,kat2,0.0,1.0,entity2,6,19
14767,0,AB,C,529528.0,0.0,2739.0,40247.0,38913.0,36396.0,75575.0,2950.0,0.0,82882.0,16289.0,67376.0,168997.0,0,49489.0,0.0,42872,0,58805.0,60501299,A,C,C,L,B,0.0001,2.0,1.0,3691009.0,kat4,0.0,1.0,entity2,6,20
14768,0,BG,E,75973.0,0.0,1779.0,3246.0,2750.0,2527.0,8474.0,3011.0,0.0,18491.0,0.0,18835.0,26265.0,0,3493.0,0.0,23556,0,668.0,14377222,A,C,C,L,B,4.1061,2.0,1.0,1067892.0,kat2,0.0,1.0,entity2,6,12
14769,0,CQ,D,70623.0,0.0,4143.0,6884.0,6267.0,4695.0,9285.0,3048.0,0.0,29281.0,24903.0,1494.0,36583.0,0,35240.0,0.0,958,0,22.0,15945197,C,G,C,P,F,3.0198,2.0,1.0,8541045.0,kat3,0.0,4.1,entity10,6,27
14770,0,CD,C,38332.0,0.0,186.0,5979.0,5973.0,5242.0,18128.0,2931.0,0.0,5796.0,0.0,5595.0,24756.0,0,728.0,0.0,21093,0,2122.0,4951938,A,C,C,F,B,4.173,2.0,1.0,4412274.0,kat1,0.0,2.0,entity4,6,27
14771,1,BI,I,191792.0,0.0,1267.0,5080.0,4126.0,4111.0,46054.0,31860.0,0.0,59134.0,19121.0,40273.0,111643.0,0,23064.0,0.0,32498,0,19780.0,5360036,C,G,C,C,F,2.5001,2.0,1.0,0.0,kat2,0.0,5.0,entity13,6,27
14772,0,BH,D,55059.0,0.0,1462.0,5255.0,5049.0,4477.0,11592.0,3015.0,0.0,6803.0,3769.0,3024.0,16197.0,0,8195.0,0.0,3244,0,5945.0,2351947,C,G,C,C,F,8.2715,2.0,1.0,0.0,kat2,0.0,4.0,entity13,6,27
14773,0,BH,D,116461.0,0.0,972.0,9450.0,9366.0,8565.0,20515.0,3048.0,0.0,24807.0,11101.0,13162.0,45658.0,0,8421.0,0.0,17210,0,673.0,15007990,A,D,C,L,B,4.1429,2.0,1.0,9082327.0,kat3,0.0,1.0,entity20,6,26
14774,0,BH,E,164013.0,0.0,32583.0,41120.0,39887.0,37441.0,137881.0,4485.0,316.0,58405.0,12127.0,44250.0,202649.0,0,153157.0,17879.0,14671,0,9143.0,8784739,C,G,C,C,F,5.5359,2.0,1.0,8514575.0,kat3,0.0,8.0,entity16,6,27
14775,0,BJ,F,91416.0,0.0,6502.0,4518.0,3474.0,2792.0,96388.0,1005.0,0.0,86367.0,41990.0,43042.0,185098.0,0,57065.0,0.0,109950,0,22874.0,39581604,C,C,C,G,F,3.2623,2.0,1.0,20652692.0,kat3,0.0,8.0,entity65,6,27
14776,0,BK,E,233863.0,0.0,24797.0,20889.0,18641.0,19050.0,147179.0,3026.0,0.0,60677.0,35540.0,25937.0,216707.0,5678,151028.0,0.0,29970,0,20301.0,22510391,C,G,C,P,F,,,,,kat5,0.0,4.1,entity64,6,12
14777,0,CJ,D,56100.0,0.0,2110.0,-4577.0,-4610.0,-4613.0,15510.0,3031.0,0.0,21176.0,1425.0,19637.0,35239.0,0,13101.0,0.0,15324,0,6038.0,7925146,A,C,C,L,B,1.2239,2.0,1.0,731857.0,kat4,0.0,1.0,entity2,6,23
14778,0,CD,C,220154.0,0.0,15973.0,41843.0,41427.0,41299.0,163180.0,2964.0,0.0,72517.0,0.0,74156.0,247444.0,889,134548.0,0.0,98680,0,4269.0,15817489,A,C,C,L,B,3.285,2.0,1.0,1472861.0,kat3,0.0,1.0,entity2,6,22
14779,0,BG,K,39433.0,0.0,0.0,1395.0,1279.0,1152.0,28634.0,3009.0,0.0,11464.0,0.0,11204.0,39484.0,0,8927.0,0.0,22921,0,4085.0,3650967,C,G,C,P,F,9.7386,2.0,1.0,2002928.0,kat2,0.0,5.1,entity10,6,28
